,AirT,PP2,PP7,WFPS25cm,NH4,NO3,DAF_TD,Year,DAF_SD,Month
751,20.833333333333332,8.678333333333333,10.371666666666664,0.6709730267502952,18.091200500000003,26.911823666666663,7.0,2014,335.6666666666667,5
1452,18.268756304038284,0.16041633120752286,10.78809820555768,0.21197997443441866,3.893294438505711,6.6441457410820695,496.75787243090167,2003,444.75787243090167,9
616,5.9,2.03,65.02,0.7420651782693325,7.482499,18.091736,182.0,2013,145.0,11
2774,18.9223532561231,0.0,7.8265138728500165,0.3172016932162678,13.383811741741473,19.846015328684977,27.840734532081797,2008,9.325676114971506,4
1313,19.905092521252193,0.8663172233504852,9.824159904466354,0.3990951327032338,5.405185638426685,18.14771405406894,436.5832691269731,2003,384.5832691269731,7
2995,23.017372740157267,0.0,5.645993571104464,0.31035528727590556,5.096197689996373,7.368585879009336,291.33012390837604,2004,100.33012390837607,7
1231,8.9,0.0,18.0,0.7693259128842234,10.132277,24.158803,348.0,2017,309.0,4
1976,20.683458575327077,2.1424382701597406,6.681200852278465,0.21834477903099195,10.486011383010009,9.918056202464323,429.84369199451265,2007,388.62523202194944,7
1789,19.629722135419932,0.0,11.409966716745856,0.37287388044607755,5.195521692653963,16.908730559027777,401.1261939102623,2006,361.1261939102623,6
1940,18.998001001781898,11.754890410695667,18.165688714887267,0.32721442830281516,4.788250895388911,23.657063328320643,420.3613032487987,2005,380.0,7
491,16.3,0.0,4.83,0.6379538777343292,11.601204,34.075467,33.0,2013,362.0,6
686,-10.5,22.35,22.86,0.4759315577558946,7.168455270588237,10.95780054248366,314.2,2014,319.6,3
3045,20.71619810719522,8.428617546195547,24.89056958692418,0.3764220816203476,15.609973049804243,7.128225258490691,152.10300179973663,2009,140.3764152583123,8
1421,5.234247220015241,2.0895695475120237,21.555719879809487,0.4134440846446109,5.454561917998474,6.477008153406516,527.4271459672201,2006,487.9912808145011,10
740,4.3,27.689999999999998,34.29,0.7506745759133462,16.241148,30.133555,6.0,2014,338.0,5
838,16.4,15.75,26.42,0.5965686923779634,2.021641,12.71088,120.0,2014,81.0,9
715,-2.7,19.55,20.560000000000002,0.6808261792050939,10.150097,22.307266,344.0,2014,307.0,4
636,-4.6,0.0,5.08,0.5899268397714044,8.562505,18.583734,205.0,2013,168.0,11
2988,18.95744785315,1.6398149210812871,10.237056585439898,0.31489683569306,5.820782313279208,13.530799361800918,154.3997660891597,2006,91.05665100746238,7
2966,12.594883028467844,12.325352518402108,17.81453723918665,0.366707005757391,4.989164474579616,12.774810517946538,166.03237495042515,2007,143.88137058783883,9
133,-3.18,0.0,35.31,0.6360341935483873,35.134,4.5760000000000005,294.0,2011,294.0,3
1272,22.1,1.0,13.0,0.5677732323453517,27.020504,41.91168,45.0,2017,3.0,6
3191,12.09252199590487,0.37952674346012294,10.500239902396734,0.38403525127118343,4.7412538361007535,4.176944504059455,384.08120311637117,2004,193.08120311637117,10
2451,11.934875526888876,0.0,7.870009547521713,0.36327782661000324,4.618078298548059,4.124766938289332,367.1280006755855,2004,176.12800067558547,9
598,17.3,0.0,3.05,0.4336862817013495,5.313586,16.460049,150.0,2013,113.0,10
1154,8.3,3.0,19.0,0.8146278637527163,10.904377,19.465071,179.0,2016,140.0,11
755,22.2,0.0,25.15,0.6311412364857305,14.695893,34.22202,22.0,2014,354.0,6
3006,17.730245707643473,4.361699952192235,64.4874486867004,0.40470798161015814,6.430987628756458,10.067583819519605,48.9175606029358,2011,40.79437719117336,6
1720,20.313574244496927,18.126994847868367,23.040077550595868,0.34216790366091077,4.879413243659059,22.43303776919218,424.5964382048579,2006,384.5964382048579,7
2493,22.41648388247827,0.3805365179691892,0.38084064003665036,0.024684544862840385,6.570688585359716,7.442069921738903,97.9710475791777,2007,72.99245777272697,7
2797,21.968565310641843,0.137251280223975,3.387234210570975,0.1687087075727008,5.139000813456715,12.950011207407686,123.59041677438583,2007,98.59041677438583,7
1088,21.8,1.0,134.0,0.7177391258723477,2.850299,13.18668,101.0,2016,62.0,8
1334,20.700356025327036,19.87209317216633,24.371522938763942,0.3458913421145256,4.9101318039056565,22.03168113535753,425.9196390340135,2006,385.9196390340135,7
474,21.7,0.0,0.0,0.6249867761462968,18.135592,43.975461,13.0,2013,342.0,5
3354,6.455962649724674,0.33946530969100697,1.948930619382014,0.47551207577311766,6.485514742201914,4.974463135182771,186.71377253935358,2006,491.73645423851565,6
3484,22.640917775196108,0.3094718110977906,0.3094718110977906,0.03583391911780525,6.477096281497473,6.7223728110116445,93.68202534186138,2007,68.68202534186138,6
646,-8.6,1.52,5.07,0.6908474384887253,8.687085,19.177257,219.0,2013,182.0,12
3143,16.3943037382814,32.791034035180374,41.286255920696114,0.3983982863751929,7.851599211013995,12.89127621086882,199.78481308592995,2007,174.78481308592995,9
517,23.5,0.0,10.41,0.5519913472600577,21.820771,49.196689,64.0,2013,27.0,7
1910,4.021932768830281,0.19754481361521362,20.396993672190625,0.4157179200531592,5.448663952361975,15.9175038636182,326.4445290266519,2007,280.22264513325933,3
1148,4.4,19.0,1.0,0.7959640718969289,10.651098,18.918469,170.0,2016,131.0,10
1613,21.02982488333387,12.58859826884354,15.291311814128722,0.23199199340959395,6.265200231335054,6.351943384761794,463.48538300966663,2005,416.57310090821505,7
3184,10.283573504258623,1.632179342266348,3.7551243626651343,0.3437178706585332,13.14098069640963,6.253141515814107,181.08638681217695,2010,172.08638681217695,10
1994,17.630586738635934,0.0,12.1252341376044,0.33225946358741365,5.602838349349398,14.555105041058159,397.4173704022982,2006,357.5311986938341,6
1332,16.64031373129629,0.0,2.2222846673472585,0.22753805762005178,3.3871046843745733,5.29753367568844,492.3998643573841,2007,451.2002712852318,9
2746,14.308700267584062,24.807549970009557,85.68395549122346,0.41418647186444624,12.64110582316279,14.935284861836918,24.596525858693028,2010,15.596525858693026,5
1406,16.995232352917213,1.27,3.874319825362978,0.3637586381764766,6.434932478505688,5.985948961695178,382.56617182317433,2007,343.9034862568647,5
3174,16.536357358790806,0.5026058835617526,44.77254716139891,0.41170179885859337,10.09770273069243,14.41857986787875,46.73636355870248,2012,39.304388631716435,5
2202,18.8133620316621,1.2618244080034395,7.2441430042211845,0.2621675724637681,6.864861490194784,14.43835574313961,426.58107049910234,2004,378.85917273665314,6
1841,19.31768005981094,8.214462030070171,15.319376379291924,0.30416105724203113,4.965729653533413,21.714194961038917,424.4861943201412,2004,380.0,7
2342,5.684459938064144,9.622029323528526,27.810195041222894,0.5207663875476701,3.775991735017841,2.777338563577435,343.02192530130264,2009,305.8029413081664,4
1461,8.721634128211479,0.08243815022658621,0.16487630045317242,0.3632219093879198,5.581856820880083,19.052009380890773,341.3297526009063,2005,293.28678381178247,4
3266,26.793308757133268,0.2440196385438087,4.492793070164929,0.2830507764785129,7.950479991593601,13.978573411702618,72.9755286954791,2013,65.5755286954791,7
593,17.5,0.0,0.0,0.43062802685281937,5.067571,15.801108,145.0,2013,108.0,9
961,3.6,1.0,1.0,0.7319885208187422,10.367138,24.396033,328.0,2016,281.0,3
2570,8.811428403196164,2.6547752031406318,36.307761369405505,0.3780090579710145,3.0266756566398283,5.656055738667904,710.3049994111866,2013,670.3049994111866,4
173,2.2,0.0,35.809999999999995,0.7146360801675118,9.531861,25.331995,326.0,2012,291.0,3
1942,14.354867543914818,1.0171847105073335,1.3433164339528734,0.3439118040991947,7.321103438640085,6.200815660213388,386.60186568583833,2007,346.6158583296257,5
1574,6.675423418417252,0.12604999158597482,24.940321374481265,0.39366079169464635,4.15508829833134,2.7454774695768362,332.4253655509088,2008,295.0,4
2420,9.969970977749282,1.6960618403927912,27.88748104055254,0.380054463545364,11.705892150796306,7.420090354887257,46.80824948248723,2006,658.8949405070226,3
3418,14.101533602835762,2.2275690327784123,4.6351809010076925,0.3309237352211816,14.397775023705979,6.6219331800946915,169.65350548132068,2010,160.65350548132068,9
689,0.0,0.0,22.35,0.6770601184985283,10.275747,20.980198,316.0,2014,279.0,3
2693,20.003807786312382,9.828695057007176,27.873215438969993,0.4024225712036817,17.62343700068947,5.450720009701071,155.58434887582987,2010,146.6678272866627,9
772,20.6,0.0,6.6,0.5939968901162441,10.828524,21.636365,39.0,2014,0.0,6
1237,9.7,3.0,0.0,0.7651215846169566,9.5906,24.977393,355.0,2017,316.0,4
2629,22.038415314811044,0.0,8.733790141370342,0.2599613989887373,4.174184216463685,16.02688120839389,139.4333808383777,2007,114.4333808383777,8
1041,17.3,0.0,3.0,0.5827870950926217,38.493257,61.542204,51.0,2016,12.0,6
202,15.6,0.0,0.0,0.6307445820604258,19.708369,42.428295,36.0,2012,2.0,6
86,20.32,0.25,32.25,0.3292336956521739,19.891375,14.81534375,71.0,2008,34.0,7
113,22.44,0.0,17.78,0.2987490942028986,2.849562499999997,6.093732142857145,37.0,2010,28.0,5
443,-1.1,0.0,0.0,0.6141563109431143,9.393244,27.421376,304.0,2013,270.0,3
220,30.4,0.0,0.51,0.38687129872309245,25.756941,105.880953,57.0,2012,23.0,7
27,7.349999999999999,0.0,1.27,0.5310472755784443,4.022372222222216,4.636205555555559,181.0,2004,645.0,4
3527,8.723166164581073,5.539338678969412,22.926818860146096,0.4071459473071577,9.257929232846731,6.837550336921323,679.0047445933319,2007,639.0865604460415,2
3273,21.906159753444264,0.0,33.8382168428768,0.3176238804299407,6.405834022224125,6.828248135697403,57.09035882002839,2008,37.0765678611516,5
2208,21.0975681980433,14.711774713035787,95.52373438621892,0.6367109263482442,9.814346335623956,33.06423369767688,92.24968959631327,2010,85.32825497698857,6
2457,13.351083509563711,0.768006186844466,2.3047247239310016,0.33186187940574663,6.505492107071836,16.063639807027194,703.1590074921003,2010,665.6819850157993,4
2003,5.076778905298012,1.9841230378568324,21.23222270017495,0.4136186431469761,5.489693920816224,6.542222038847801,527.9711274180614,2006,488.4493704573149,10
523,26.3,0.0,0.25,0.43615054888359334,16.123567,44.320147,70.0,2013,33.0,7
2869,15.421181837614537,0.0,0.0,0.3088847303154859,5.15457924446024,5.316158110052432,351.3452268086124,2004,160.34522680861238,9
2542,8.461884444278583,8.274135134740968,20.20431385407623,0.4526203211762285,4.953547752857068,6.563204605411093,280.936140422519,2006,609.1217306627639,2
1035,21.1,2.0,24.0,0.6382488290156048,33.246565,44.881624,45.0,2016,6.0,6
613,6.2,0.0,4.06,0.6214376181007268,6.955457,18.065947,176.0,2013,139.0,10
1590,18.934302235415533,0.0,11.609781936882866,0.36328130194312325,5.261426655886654,16.343230779765022,399.86751535821816,2006,359.86751535821816,6
348,-1.4,2.54,2.79,0.679157951103672,9.187064,24.248366,200.0,2012,166.0,11
2215,17.787655760244636,0.0,1.273952488318026,0.38818684983088986,6.783266370356638,7.068956837192939,362.2602144624794,2006,323.0,5
1326,3.476065923173766,2.6651327966473337,11.980719819696912,0.4183955524355927,4.9924379063331985,11.065042803640917,544.72978421567,2004,497.2408110071227,10
3550,23.29040756839947,0.0,5.17979452821456,0.14752380208228527,5.138974833489586,4.357185967823448,63.92957299931646,2007,43.5908054206569,5
3495,17.69574817055591,2.5890116966139156,45.26539691854517,0.42364046462733307,6.6894389115435,13.403050331830022,61.20854345785132,2013,53.808543457851314,7
1641,20.061670406930972,5.330275434899678,38.56477232385202,0.35468038321629725,3.5730022960302747,5.837456200481047,463.6916842265271,2008,426.48510805176824,8
1786,9.722002814341128,0.3970806470783947,33.14567372348411,0.39772222715783834,5.756943813271658,5.623007278763273,331.1266192683338,2009,291.1266192683338,3
893,-0.8,0.0,29.0,0.6600716765742995,10.541632,22.96674,247.0,2016,200.0,1
2743,18.657304141369366,0.0,0.0,0.3019207615296206,14.478331424530827,15.769414098366706,40.466464346124326,2007,15.466464346124326,5
595,13.851999999999999,9.346,9.346,0.4710866969147826,3.4257314,6.894577000000001,155.0,2013,97.2,9
948,15.8,0.0,5.0,0.741188350661958,10.196261,23.90155,313.0,2016,266.0,3
3517,23.25046618950206,0.0,1.2368196743089972,0.3143150255948272,4.644784625977807,6.816241380261844,314.5945072760243,2004,123.59450727602427,8
388,-1.4,0.76,0.76,0.6171959207644777,8.735582,26.245987,244.0,2013,210.0,1
227,23.3,0.0,6.1,0.3468455379293792,17.945985,111.590686,64.0,2012,30.0,7
461,14.999999999999998,0.041666666666666664,4.230000000000001,0.5124207011975791,15.068235833333333,22.309181833333337,61.833333333333336,2013,325.3333333333333,4
2358,19.775126313076527,1.573613461281737,9.254555406052209,0.2460579554117367,5.909980537119399,16.953825064884555,433.1944439618767,2003,382.8232311826176,7
2708,12.039441712218597,5.730622110005115,25.345708070696777,0.3994232764339014,7.78282976789573,6.303924087962739,115.33677599671229,2005,644.3723388616239,3
1449,12.74282925794301,0.0,0.4182589684374106,0.3256368768713004,5.258745218707044,19.537205872004222,353.20684139992903,2003,304.37947580021284,4
2032,14.328134571587904,0.30421651206537886,19.94694304812786,0.4746172346546072,5.858829626739101,9.752143901470024,435.64174211007327,2010,394.56696844029307,8
1356,5.677318360592822,4.9656373461277195,13.918867120161623,0.43165739742518816,4.388825863520138,3.6816895090900577,342.0,2010,303.42753905533635,4
2298,8.230043292413065,2.110601239852966,18.365562205132758,0.39020289855072465,4.891637165429934,4.354206538099971,350.15570959013303,2011,310.8862458913664,4
275,19.8,5.59,10.92,0.4179796695698842,3.148032,17.169643,113.0,2012,79.0,8
1996,8.551318055065156,2.3064762645739982,13.462277557413271,0.38091784131247175,5.192077577440804,5.026980837709839,353.33490854489605,2012,313.33490854489605,4
2902,5.44325858984828,1.3547407733859402,3.885909051138554,0.3703801559722988,11.445803564715547,5.968823867602128,194.08472978797397,2010,185.28172451562307,10
1312,12.895822154523202,3.0131362717260446,8.537238778605412,0.2774812449370254,4.851913005378832,7.048974839774276,492.47301909666777,2005,444.48648012459756,9
3532,21.826244386499496,0.0,0.04380210552648178,0.14760339483260917,6.875999717437001,12.006176014524343,109.50107953386632,2008,87.58474776293063,7
294,17.0,0.0,9.649999999999999,0.3912935277958297,6.221684,20.06843,132.0,2012,98.0,9
3520,11.194876109877733,5.653649754389189,10.226788672437706,0.3950575108829189,10.577566247209216,9.26266068221696,166.1637076820002,2011,155.56998369801894,9
2892,9.192850974905863,1.5108570738826175,3.6644271329025395,0.34802675725884397,12.791918713814841,6.134090958972771,184.3844678944531,2010,175.3844678944531,10
2999,22.189881838572973,0.0,17.90629728943345,0.3017687981499594,3.572830431503485,7.702855866226688,34.77122430411559,2010,25.771224304115595,4
1813,20.656727135780994,0.0,11.11487704469641,0.3870403230354078,5.098192400253563,17.743867863844986,402.98502649010135,2006,362.98502649010135,6
885,3.0,0.0,3.5599999999999996,0.7351138093055155,9.121317,17.278832,217.0,2014,178.0,12
2416,17.287357605307367,0.0,1.542116481856606,0.33562938684540994,7.497126891715412,8.951500219187853,366.4869868840361,2005,324.58499403819826,5
3267,23.425639922171527,0.0,0.0,0.09467365773767472,6.4414234283726195,4.164988346997456,73.51433609425811,2007,48.51433609425811,5
1108,17.0,0.0,22.0,0.6420351698295077,5.912092,14.31948,126.0,2016,87.0,9
1560,19.106639792734583,2.1895118494775168,21.16186401769324,0.2663168047845227,3.673269113168198,6.080254422263061,483.2655033144835,2005,437.42735654941083,8
1985,19.529363308489398,0.0,10.228743156285919,0.530358760783477,5.543119223295885,17.54979630307891,440.74029534545406,2003,389.4855347889337,7
73,20.57,0.0,0.0,0.12193840579710147,6.6198749999999995,11.5744625,117.0,2007,92.0,7
2562,11.467259397035614,6.951686432402355,11.703049874646577,0.389541678299424,9.49029501692079,9.945979389106236,166.1381557788897,2011,153.29586432118487,9
2803,27.374424159022546,0.0,0.22770879018430162,0.2520981426843985,7.903233348026185,13.111580425958412,74.27133187141024,2012,65.30203070038506,6
1680,23.796521997273032,0.0,1.4339070818758588,0.30534615517108066,15.086284218714344,20.912013369621366,331.2807614276408,2012,317.55101918539077,5
880,2.0,2.54,9.649999999999999,0.7351138093055155,8.43667,16.641281,196.0,2014,157.0,11
3257,18.077445341331064,3.7157609819111874,35.63122441860034,0.36936064590879814,3.950997063560788,5.447525518432644,319.5352898219575,2004,128.5352898219575,8
2411,18.533482945939678,0.7100235771145347,4.009082519900871,0.35847067463182536,6.449620312982674,7.6996534378029375,371.9451789242776,2006,331.9451789242776,5
3518,21.078961831472476,0.291614025982188,0.685661963166357,0.4144445132741327,5.095248172401433,6.27352328411593,688.9760425872296,2009,651.9520851744592,3
83,17.59,0.0,0.0,0.36581521739130435,29.67434375,46.228,21.0,2008,406.0,6
2282,21.530460580304975,0.08266713668822806,9.885661496429492,0.39128459865531434,4.9134096275963985,18.16261245801092,403.95852426219557,2005,362.3963106554889,6
473,19.5,0.0,0.76,0.6302723300697738,18.149336,42.757892,12.0,2013,341.0,5
